system,subset,step,lambda,repeat_index,repeat_number,r_val_raw,path
tfim,late5,1700,0.01,2,3,0.011110215959492784,<raw-result-omitted>
tfim,late5,1700,0.01,3,4,0.010864115717603257,<raw-result-omitted>
tfim,late5,1700,0.01,4,5,0.011361068224540078,<raw-result-omitted>
tfim,late5,1700,0.01,5,6,0.010893725527884823,<raw-result-omitted>
tfim,late5,1700,0.01,6,7,0.010683267629205687,<raw-result-omitted>
tfim,late5,1700,0.01,7,8,0.011100006930068556,<raw-result-omitted>
tfim,late5,1700,0.01,8,9,0.010952020146511249,<raw-result-omitted>
tfim,late5,1700,0.01,9,10,0.01076775235565764,<raw-result-omitted>
tfim,late5,1700,0.01,10,11,0.011037880196706751,<raw-result-omitted>
tfim,late5,1700,0.01,11,12,0.011223025443889957,<raw-result-omitted>
tfim,late5,1700,0.01,12,13,0.011074802310952753,<raw-result-omitted>
tfim,late5,1700,0.01,13,14,0.010787344356542609,<raw-result-omitted>
tfim,late5,1700,0.01,14,15,0.010415127674410093,<raw-result-omitted>
tfim,late5,1700,0.01,15,16,0.010859509986430177,<raw-result-omitted>
tfim,late5,1700,0.01,16,17,0.010870337481021633,<raw-result-omitted>
tfim,late5,1700,0.01,17,18,0.01101607972310405,<raw-result-omitted>
tfim,late5,1700,0.01,18,19,0.011259091873113771,<raw-result-omitted>
tfim,late5,1700,0.01,19,20,0.010881729786221747,<raw-result-omitted>
tfim,late5,1700,0.1,0,1,0.011230774884898716,<raw-result-omitted>
tfim,late5,1700,0.1,1,2,0.011367334913331074,<raw-result-omitted>
tfim,late5,1700,0.1,2,3,0.011213582313448453,<raw-result-omitted>
tfim,late5,1700,0.1,3,4,0.01109225647363504,<raw-result-omitted>
tfim,late5,1700,0.1,4,5,0.011323745872361946,<raw-result-omitted>
tfim,late5,1700,0.1,5,6,0.01110541890681916,<raw-result-omitted>
tfim,late5,1700,0.1,6,7,0.011054421828435471,<raw-result-omitted>
tfim,late5,1700,0.1,7,8,0.01117796188524376,<raw-result-omitted>
tfim,late5,1700,0.1,8,9,0.011148406866003484,<raw-result-omitted>
tfim,late5,1700,0.1,9,10,0.010993841485911378,<raw-result-omitted>
tfim,late5,1700,0.1,10,11,0.01121411136706051,<raw-result-omitted>
tfim,late5,1700,0.1,11,12,0.011347829663434117,<raw-result-omitted>
tfim,late5,1700,0.1,12,13,0.01114299844731527,<raw-result-omitted>
tfim,late5,1700,0.1,13,14,0.011009042024219678,<raw-result-omitted>
tfim,late5,1700,0.1,14,15,0.01078943103786952,<raw-result-omitted>
tfim,late5,1700,0.1,15,16,0.010994764200087399,<raw-result-omitted>
tfim,late5,1700,0.1,16,17,0.011198810945175771,<raw-result-omitted>
tfim,late5,1700,0.1,17,18,0.011185839973771133,<raw-result-omitted>
tfim,late5,1700,0.1,18,19,0.011252001421907295,<raw-result-omitted>
tfim,late5,1700,0.1,19,20,0.010908982804342299,<raw-result-omitted>
tfim,late5,1800,1e-08,0,1,0.00901488260081195,<raw-result-omitted>
tfim,late5,1800,1e-08,1,2,0.009272967914245586,<raw-result-omitted>
tfim,late5,1800,1e-08,2,3,0.009220829794539278,<raw-result-omitted>
tfim,late5,1800,1e-08,3,4,0.009116598908657028,<raw-result-omitted>
tfim,late5,1800,1e-08,4,5,0.009447259306277114,<raw-result-omitted>
tfim,late5,1800,1e-08,5,6,0.009089811966463171,<raw-result-omitted>
tfim,late5,1800,1e-08,6,7,0.008902044849697803,<raw-result-omitted>
tfim,late5,1800,1e-08,7,8,0.00929984672378548,<raw-result-omitted>
tfim,late5,1800,1e-08,8,9,0.009314655314970645,<raw-result-omitted>
tfim,late5,1800,1e-08,9,10,0.008788407762239814,<raw-result-omitted>
tfim,late5,1800,1e-08,10,11,0.009225573025779633,<raw-result-omitted>
tfim,late5,1800,1e-08,11,12,0.009382243446561352,<raw-result-omitted>
tfim,late5,1800,1e-08,12,13,0.00949353320740539,<raw-result-omitted>
tfim,late5,1800,1e-08,13,14,0.009208162935265905,<raw-result-omitted>
tfim,late5,1800,1e-08,14,15,0.009264628334095231,<raw-result-omitted>
tfim,late5,1800,1e-08,15,16,0.009081943342335391,<raw-result-omitted>
tfim,late5,1800,1e-08,16,17,0.009586017026785566,<raw-result-omitted>
tfim,late5,1800,1e-08,17,18,0.00937833147627535,<raw-result-omitted>
tfim,late5,1800,1e-08,18,19,0.009689058782916957,<raw-result-omitted>
tfim,late5,1800,1e-08,19,20,0.009281552400573087,<raw-result-omitted>
tfim,late5,1800,1e-07,0,1,0.00872777248463067,<raw-result-omitted>
tfim,late5,1800,1e-07,1,2,0.00902183625460748,<raw-result-omitted>
tfim,late5,1800,1e-07,2,3,0.008982538497147773,<raw-result-omitted>
tfim,late5,1800,1e-07,3,4,0.00883882310350434,<raw-result-omitted>
tfim,late5,1800,1e-07,4,5,0.009208725420708818,<raw-result-omitted>
tfim,late5,1800,1e-07,5,6,0.008779977901013192,<raw-result-omitted>
tfim,late5,1800,1e-07,6,7,0.008646240683987451,<raw-result-omitted>
tfim,late5,1800,1e-07,7,8,0.008995506291136345,<raw-result-omitted>
tfim,late5,1800,1e-07,8,9,0.00905196450178164,<raw-result-omitted>
tfim,late5,1800,1e-07,9,10,0.0084369897916351,<raw-result-omitted>
tfim,late5,1800,1e-07,10,11,0.009090865042850955,<raw-result-omitted>
tfim,late5,1800,1e-07,11,12,0.009071763235723507,<raw-result-omitted>
tfim,late5,1800,1e-07,12,13,0.009283982563175943,<raw-result-omitted>
tfim,late5,1800,1e-07,13,14,0.008917226153016305,<raw-result-omitted>
tfim,late5,1800,1e-07,14,15,0.008965142062235806,<raw-result-omitted>
tfim,late5,1800,1e-07,15,16,0.008872529631183405,<raw-result-omitted>
tfim,late5,1800,1e-07,16,17,0.009233287318740142,<raw-result-omitted>
tfim,late5,1800,1e-07,17,18,0.009151288076924669,<raw-result-omitted>
tfim,late5,1800,1e-07,18,19,0.009372467930121003,<raw-result-omitted>
tfim,late5,1800,1e-07,19,20,0.008962763548537886,<raw-result-omitted>
tfim,late5,1800,1e-06,0,1,0.007521831948440879,<raw-result-omitted>
tfim,late5,1800,1e-06,1,2,0.0077539171562448885,<raw-result-omitted>
tfim,late5,1800,1e-06,2,3,0.007755371935454136,<raw-result-omitted>
tfim,late5,1800,1e-06,3,4,0.007741637733328645,<raw-result-omitted>
tfim,late5,1800,1e-06,4,5,0.007920454029075534,<raw-result-omitted>
tfim,late5,1800,1e-06,5,6,0.007632362810934575,<raw-result-omitted>
tfim,late5,1800,1e-06,6,7,0.007471621873238369,<raw-result-omitted>
tfim,late5,1800,1e-06,7,8,0.007836507230251276,<raw-result-omitted>
tfim,late5,1800,1e-06,8,9,0.007827157269484018,<raw-result-omitted>
tfim,late5,1800,1e-06,9,10,0.007455035629494528,<raw-result-omitted>
tfim,late5,1800,1e-06,10,11,0.007639293692963406,<raw-result-omitted>
tfim,late5,1800,1e-06,11,12,0.007829647406478374,<raw-result-omitted>
tfim,late5,1800,1e-06,12,13,0.007931683222479356,<raw-result-omitted>
tfim,late5,1800,1e-06,13,14,0.007711819526746445,<raw-result-omitted>
tfim,late5,1800,1e-06,14,15,0.0077075086690801,<raw-result-omitted>
tfim,late5,1800,1e-06,15,16,0.0076642788920190455,<raw-result-omitted>
tfim,late5,1800,1e-06,16,17,0.007883291402682357,<raw-result-omitted>
tfim,late5,1800,1e-06,17,18,0.007747867023448185,<raw-result-omitted>
tfim,late5,1800,1e-06,18,19,0.007914292453037328,<raw-result-omitted>
tfim,late5,1800,1e-06,19,20,0.0076378618689457575,<raw-result-omitted>
tfim,late5,1800,1e-05,0,1,0.008244531566268545,<raw-result-omitted>
tfim,late5,1800,1e-05,1,2,0.00831062140368029,<raw-result-omitted>
tfim,late5,1800,1e-05,2,3,0.008372910835652891,<raw-result-omitted>
tfim,late5,1800,1e-05,3,4,0.008557585811367192,<raw-result-omitted>
tfim,late5,1800,1e-05,4,5,0.008512164462777975,<raw-result-omitted>
tfim,late5,1800,1e-05,5,6,0.008357315376708838,<raw-result-omitted>
tfim,late5,1800,1e-05,6,7,0.008117497341270572,<raw-result-omitted>
tfim,late5,1800,1e-05,7,8,0.008279938928520015,<raw-result-omitted>
tfim,late5,1800,1e-05,8,9,0.008294164284088397,<raw-result-omitted>
tfim,late5,1800,1e-05,9,10,0.008187161394114566,<raw-result-omitted>
tfim,late5,1800,1e-05,10,11,0.008264768594815036,<raw-result-omitted>
tfim,late5,1800,1e-05,11,12,0.008463861456027927,<raw-result-omitted>
tfim,late5,1800,1e-05,12,13,0.008466914188078946,<raw-result-omitted>
tfim,late5,1800,1e-05,13,14,0.00851178851294333,<raw-result-omitted>
tfim,late5,1800,1e-05,14,15,0.00823404683424581,<raw-result-omitted>
tfim,late5,1800,1e-05,15,16,0.00822294907600572,<raw-result-omitted>
tfim,late5,1800,1e-05,16,17,0.008361304978708805,<raw-result-omitted>
tfim,late5,1800,1e-05,17,18,0.008376605865986115,<raw-result-omitted>
tfim,late5,1800,1e-05,18,19,0.008518817154633263,<raw-result-omitted>
tfim,late5,1800,1e-05,19,20,0.008277954183669533,<raw-result-omitted>
tfim,late5,1800,0.0001,0,1,0.009341681805351514,<raw-result-omitted>
tfim,late5,1800,0.0001,1,2,0.008983927438469924,<raw-result-omitted>
tfim,late5,1800,0.0001,2,3,0.009135692719251326,<raw-result-omitted>
tfim,late5,1800,0.0001,3,4,0.0095681742910535,<raw-result-omitted>
tfim,late5,1800,0.0001,4,5,0.009301920598433024,<raw-result-omitted>
tfim,late5,1800,0.0001,5,6,0.009391156234886087,<raw-result-omitted>
tfim,late5,1800,0.0001,6,7,0.00877348523907203,<raw-result-omitted>
tfim,late5,1800,0.0001,7,8,0.009061376336057712,<raw-result-omitted>
tfim,late5,1800,0.0001,8,9,0.009119826529387056,<raw-result-omitted>
tfim,late5,1800,0.0001,9,10,0.008963820046635297,<raw-result-omitted>
tfim,late5,1800,0.0001,10,11,0.009217722509549098,<raw-result-omitted>
tfim,late5,1800,0.0001,11,12,0.009208034530287278,<raw-result-omitted>
tfim,late5,1800,0.0001,12,13,0.009305137831779334,<raw-result-omitted>
tfim,late5,1800,0.0001,13,14,0.009372319744443974,<raw-result-omitted>
tfim,late5,1800,0.0001,14,15,0.009117188146300208,<raw-result-omitted>
tfim,late5,1800,0.0001,15,16,0.00893156351731865,<raw-result-omitted>
tfim,late5,1800,0.0001,16,17,0.00910224110729467,<raw-result-omitted>
tfim,late5,1800,0.0001,17,18,0.009181391416821701,<raw-result-omitted>
tfim,late5,1800,0.0001,18,19,0.009279383778353356,<raw-result-omitted>
tfim,late5,1800,0.0001,19,20,0.009157155169079757,<raw-result-omitted>
tfim,late5,1800,0.001,0,1,0.010449621259949658,<raw-result-omitted>
tfim,late5,1800,0.001,1,2,0.009598104546143921,<raw-result-omitted>
tfim,late5,1800,0.001,2,3,0.009847266658639713,<raw-result-omitted>
tfim,late5,1800,0.001,3,4,0.010560220783613013,<raw-result-omitted>
tfim,late5,1800,0.001,4,5,0.010149433341834707,<raw-result-omitted>
tfim,late5,1800,0.001,5,6,0.010298210845331215,<raw-result-omitted>
tfim,late5,1800,0.001,6,7,0.00947949559421514,<raw-result-omitted>
tfim,late5,1800,0.001,7,8,0.009938524853970954,<raw-result-omitted>
tfim,late5,1800,0.001,8,9,0.010053648348513354,<raw-result-omitted>
tfim,late5,1800,0.001,9,10,0.009697970901542083,<raw-result-omitted>
tfim,late5,1800,0.001,10,11,0.010195989500268758,<raw-result-omitted>
tfim,late5,1800,0.001,11,12,0.010103340216925064,<raw-result-omitted>
tfim,late5,1800,0.001,12,13,0.010234460801175883,<raw-result-omitted>
tfim,late5,1800,0.001,13,14,0.010211032288149577,<raw-result-omitted>
tfim,late5,1800,0.001,14,15,0.010038710359811551,<raw-result-omitted>
tfim,late5,1800,0.001,15,16,0.009964868440116724,<raw-result-omitted>
tfim,late5,1800,0.001,16,17,0.009990478361527284,<raw-result-omitted>
tfim,late5,1800,0.001,17,18,0.010027288378023275,<raw-result-omitted>
tfim,late5,1800,0.001,18,19,0.010111852080629204,<raw-result-omitted>
tfim,late5,1800,0.001,19,20,0.010023395631809713,<raw-result-omitted>
tfim,late5,1800,0.01,0,1,0.01105173864601155,<raw-result-omitted>
tfim,late5,1800,0.01,1,2,0.010237184543361352,<raw-result-omitted>
tfim,late5,1800,0.01,2,3,0.010487722150366967,<raw-result-omitted>
tfim,late5,1800,0.01,3,4,0.011191553334018372,<raw-result-omitted>
tfim,late5,1800,0.01,4,5,0.01043626535988837,<raw-result-omitted>
tfim,late5,1800,0.01,5,6,0.010769664719424706,<raw-result-omitted>
tfim,late5,1800,0.01,6,7,0.010048319573078826,<raw-result-omitted>
tfim,late5,1800,0.01,7,8,0.010612727235056508,<raw-result-omitted>
tfim,late5,1800,0.01,8,9,0.010724178818339118,<raw-result-omitted>
tfim,late5,1800,0.01,9,10,0.010426489149274888,<raw-result-omitted>
tfim,late5,1800,0.01,10,11,0.010559535058103125,<raw-result-omitted>
tfim,late5,1800,0.01,11,12,0.010521156591652545,<raw-result-omitted>
tfim,late5,1800,0.01,12,13,0.010733287035706744,<raw-result-omitted>
tfim,late5,1800,0.01,13,14,0.010855526610803471,<raw-result-omitted>
tfim,late5,1800,0.01,14,15,0.010610751594620361,<raw-result-omitted>
tfim,late5,1800,0.01,15,16,0.010565553447919651,<raw-result-omitted>
tfim,late5,1800,0.01,16,17,0.010500751636926646,<raw-result-omitted>
tfim,late5,1800,0.01,17,18,0.010613387572363507,<raw-result-omitted>
tfim,late5,1800,0.01,18,19,0.010568021121140506,<raw-result-omitted>
tfim,late5,1800,0.01,19,20,0.01042215019178744,<raw-result-omitted>
tfim,late5,1800,0.1,0,1,0.010782342566478509,<raw-result-omitted>
tfim,late5,1800,0.1,1,2,0.010517219201291096,<raw-result-omitted>
tfim,late5,1800,0.1,2,3,0.010778002082510596,<raw-result-omitted>
tfim,late5,1800,0.1,3,4,0.01126380230690939,<raw-result-omitted>
tfim,late5,1800,0.1,4,5,0.010487025015003162,<raw-result-omitted>
tfim,late5,1800,0.1,5,6,0.010651458444163023,<raw-result-omitted>
tfim,late5,1800,0.1,6,7,0.01044279549640418,<raw-result-omitted>
tfim,late5,1800,0.1,7,8,0.010757141879865432,<raw-result-omitted>
tfim,late5,1800,0.1,8,9,0.01076742847506252,<raw-result-omitted>
tfim,late5,1800,0.1,9,10,0.010792722753978672,<raw-result-omitted>
tfim,late5,1800,0.1,10,11,0.01062494475943621,<raw-result-omitted>
tfim,late5,1800,0.1,11,12,0.010614163601539005,<raw-result-omitted>
tfim,late5,1800,0.1,12,13,0.01063299689374065,<raw-result-omitted>
tfim,late5,1800,0.1,13,14,0.010894365155578869,<raw-result-omitted>
tfim,late5,1800,0.1,14,15,0.010649718183268174,<raw-result-omitted>
tfim,late5,1800,0.1,15,16,0.010601079201345148,<raw-result-omitted>
tfim,late5,1800,0.1,16,17,0.010607403830860916,<raw-result-omitted>
tfim,late5,1800,0.1,17,18,0.010698761327659997,<raw-result-omitted>
tfim,late5,1800,0.1,18,19,0.0107469476577505,<raw-result-omitted>
tfim,late5,1800,0.1,19,20,0.010504594136529991,<raw-result-omitted>
tfim,late5,1900,1e-08,0,1,0.008676186511230293,<raw-result-omitted>
tfim,late5,1900,1e-08,1,2,0.008796986548527551,<raw-result-omitted>
tfim,late5,1900,1e-08,2,3,0.008890881791812428,<raw-result-omitted>
tfim,late5,1900,1e-08,3,4,0.00866859039264726,<raw-result-omitted>
tfim,late5,1900,1e-08,4,5,0.008830141760492238,<raw-result-omitted>
tfim,late5,1900,1e-08,5,6,0.008697435678845268,<raw-result-omitted>
tfim,late5,1900,1e-08,6,7,0.008450704882972969,<raw-result-omitted>
tfim,late5,1900,1e-08,7,8,0.008773345909712953,<raw-result-omitted>
tfim,late5,1900,1e-08,8,9,0.009006257652787349,<raw-result-omitted>
tfim,late5,1900,1e-08,9,10,0.009101462601238291,<raw-result-omitted>
tfim,late5,1900,1e-08,10,11,0.008700559272618154,<raw-result-omitted>
tfim,late5,1900,1e-08,11,12,0.00850699704276708,<raw-result-omitted>
tfim,late5,1900,1e-08,12,13,0.008991878851091085,<raw-result-omitted>
tfim,late5,1900,1e-08,13,14,0.009017102387937934,<raw-result-omitted>
tfim,late5,1900,1e-08,14,15,0.008861074173481365,<raw-result-omitted>
tfim,late5,1900,1e-08,15,16,0.008709550994834475,<raw-result-omitted>
tfim,late5,1900,1e-08,16,17,0.008505057954542029,<raw-result-omitted>
tfim,late5,1900,1e-08,17,18,0.00861112340747744,<raw-result-omitted>
tfim,late5,1900,1e-08,18,19,0.008521909361843837,<raw-result-omitted>
tfim,late5,1900,1e-08,19,20,0.008777409318330081,<raw-result-omitted>
tfim,late5,1900,1e-07,0,1,0.00840826745575603,<raw-result-omitted>
tfim,late5,1900,1e-07,1,2,0.008621005723134803,<raw-result-omitted>
tfim,late5,1900,1e-07,2,3,0.00864583497993062,<raw-result-omitted>
tfim,late5,1900,1e-07,3,4,0.008405985431206579,<raw-result-omitted>
tfim,late5,1900,1e-07,4,5,0.008580875613832296,<raw-result-omitted>
tfim,late5,1900,1e-07,5,6,0.008378625402036242,<raw-result-omitted>
tfim,late5,1900,1e-07,6,7,0.008144726992903053,<raw-result-omitted>
tfim,late5,1900,1e-07,7,8,0.008589844879094859,<raw-result-omitted>
tfim,late5,1900,1e-07,8,9,0.008715189196703953,<raw-result-omitted>
tfim,late5,1900,1e-07,9,10,0.008924321000207732,<raw-result-omitted>
tfim,late5,1900,1e-07,10,11,0.008431735088595519,<raw-result-omitted>
tfim,late5,1900,1e-07,11,12,0.00821867988992982,<raw-result-omitted>
tfim,late5,1900,1e-07,12,13,0.008644545325724094,<raw-result-omitted>
tfim,late5,1900,1e-07,13,14,0.008809254249847819,<raw-result-omitted>
tfim,late5,1900,1e-07,14,15,0.008563523276473878,<raw-result-omitted>
tfim,late5,1900,1e-07,15,16,0.008442704239497903,<raw-result-omitted>
tfim,late5,1900,1e-07,16,17,0.008299212614624043,<raw-result-omitted>
tfim,late5,1900,1e-07,17,18,0.008414476301561613,<raw-result-omitted>
tfim,late5,1900,1e-07,18,19,0.008269360377332183,<raw-result-omitted>
tfim,late5,1900,1e-07,19,20,0.008539295186982604,<raw-result-omitted>
tfim,late5,1900,1e-06,0,1,0.00722677164134135,<raw-result-omitted>
tfim,late5,1900,1e-06,1,2,0.007430453106486733,<raw-result-omitted>
tfim,late5,1900,1e-06,2,3,0.007340951788260537,<raw-result-omitted>
tfim,late5,1900,1e-06,3,4,0.007191132799536009,<raw-result-omitted>
tfim,late5,1900,1e-06,4,5,0.007266570526950006,<raw-result-omitted>
tfim,late5,1900,1e-06,5,6,0.00726793628909031,<raw-result-omitted>
tfim,late5,1900,1e-06,6,7,0.007037387004151931,<raw-result-omitted>
tfim,late5,1900,1e-06,7,8,0.007297054818596247,<raw-result-omitted>
tfim,late5,1900,1e-06,8,9,0.007406414706088122,<raw-result-omitted>
tfim,late5,1900,1e-06,9,10,0.007529784816606041,<raw-result-omitted>
tfim,late5,1900,1e-06,10,11,0.007207269016567566,<raw-result-omitted>
tfim,late5,1900,1e-06,11,12,0.007211167338081874,<raw-result-omitted>
tfim,late5,1900,1e-06,12,13,0.007324265302133074,<raw-result-omitted>
tfim,late5,1900,1e-06,13,14,0.007572386473777129,<raw-result-omitted>
tfim,late5,1900,1e-06,14,15,0.007294386186696032,<raw-result-omitted>
tfim,late5,1900,1e-06,15,16,0.007257142693884473,<raw-result-omitted>
tfim,late5,1900,1e-06,16,17,0.007120721850452749,<raw-result-omitted>
tfim,late5,1900,1e-06,17,18,0.007136811672552092,<raw-result-omitted>
tfim,late5,1900,1e-06,18,19,0.007147231670811551,<raw-result-omitted>
tfim,late5,1900,1e-06,19,20,0.007345022020689729,<raw-result-omitted>
tfim,late5,1900,1e-05,0,1,0.0076800277981025865,<raw-result-omitted>
tfim,late5,1900,1e-05,1,2,0.008022352856029969,<raw-result-omitted>
tfim,late5,1900,1e-05,2,3,0.008020005323748393,<raw-result-omitted>
tfim,late5,1900,1e-05,3,4,0.007651285867881575,<raw-result-omitted>
tfim,late5,1900,1e-05,4,5,0.007952321081733753,<raw-result-omitted>
tfim,late5,1900,1e-05,5,6,0.007759504672276476,<raw-result-omitted>
tfim,late5,1900,1e-05,6,7,0.007806492359226428,<raw-result-omitted>
tfim,late5,1900,1e-05,7,8,0.0077880160882517445,<raw-result-omitted>
tfim,late5,1900,1e-05,8,9,0.008142023295601207,<raw-result-omitted>
tfim,late5,1900,1e-05,9,10,0.008070294223574893,<raw-result-omitted>
tfim,late5,1900,1e-05,10,11,0.0077432966491567355,<raw-result-omitted>
tfim,late5,1900,1e-05,11,12,0.007816743774859917,<raw-result-omitted>
tfim,late5,1900,1e-05,12,13,0.007889275805059692,<raw-result-omitted>
tfim,late5,1900,1e-05,13,14,0.008048185036541098,<raw-result-omitted>
tfim,late5,1900,1e-05,14,15,0.00792961985703505,<raw-result-omitted>
tfim,late5,1900,1e-05,15,16,0.008078081306379931,<raw-result-omitted>
tfim,late5,1900,1e-05,16,17,0.007842054106452896,<raw-result-omitted>
tfim,late5,1900,1e-05,17,18,0.00781109280694638,<raw-result-omitted>
tfim,late5,1900,1e-05,18,19,0.007709503872752583,<raw-result-omitted>
tfim,late5,1900,1e-05,19,20,0.007928836885064195,<raw-result-omitted>
tfim,late5,1900,0.0001,0,1,0.008425031920466022,<raw-result-omitted>
tfim,late5,1900,0.0001,1,2,0.008889451586353498,<raw-result-omitted>
tfim,late5,1900,0.0001,2,3,0.00884915039077399,<raw-result-omitted>
tfim,late5,1900,0.0001,3,4,0.008579567310444893,<raw-result-omitted>
tfim,late5,1900,0.0001,4,5,0.008857739070351572,<raw-result-omitted>
tfim,late5,1900,0.0001,5,6,0.008539639520703073,<raw-result-omitted>
tfim,late5,1900,0.0001,6,7,0.008891671072581615,<raw-result-omitted>
tfim,late5,1900,0.0001,7,8,0.008688503311354321,<raw-result-omitted>
tfim,late5,1900,0.0001,8,9,0.00914611891821625,<raw-result-omitted>
tfim,late5,1900,0.0001,9,10,0.008850229290801953,<raw-result-omitted>
tfim,late5,1900,0.0001,10,11,0.008611509944880361,<raw-result-omitted>
tfim,late5,1900,0.0001,11,12,0.008694629313152248,<raw-result-omitted>
tfim,late5,1900,0.0001,12,13,0.00877816942807402,<raw-result-omitted>
tfim,late5,1900,0.0001,13,14,0.008700394018759959,<raw-result-omitted>
tfim,late5,1900,0.0001,14,15,0.009036264950235448,<raw-result-omitted>
tfim,late5,1900,0.0001,15,16,0.009098925881466996,<raw-result-omitted>
tfim,late5,1900,0.0001,16,17,0.00874340585031744,<raw-result-omitted>
tfim,late5,1900,0.0001,17,18,0.008718922730791792,<raw-result-omitted>
tfim,late5,1900,0.0001,18,19,0.008507598563041875,<raw-result-omitted>
tfim,late5,1900,0.0001,19,20,0.008807938680766219,<raw-result-omitted>
tfim,late5,1900,0.001,0,1,0.009333844700991224,<raw-result-omitted>
tfim,late5,1900,0.001,1,2,0.009706342206833675,<raw-result-omitted>
tfim,late5,1900,0.001,2,3,0.009847138506758904,<raw-result-omitted>
tfim,late5,1900,0.001,3,4,0.009540828940927112,<raw-result-omitted>
tfim,late5,1900,0.001,4,5,0.009672979193038186,<raw-result-omitted>
tfim,late5,1900,0.001,5,6,0.009297523161815226,<raw-result-omitted>
tfim,late5,1900,0.001,6,7,0.00992352392487652,<raw-result-omitted>
tfim,late5,1900,0.001,7,8,0.009627865847746988,<raw-result-omitted>
tfim,late5,1900,0.001,8,9,0.009922357718307379,<raw-result-omitted>
tfim,late5,1900,0.001,9,10,0.009897627627259566,<raw-result-omitted>
tfim,late5,1900,0.001,10,11,0.009608161070334572,<raw-result-omitted>
tfim,late5,1900,0.001,11,12,0.009797520947473687,<raw-result-omitted>
tfim,late5,1900,0.001,12,13,0.009771160122649405,<raw-result-omitted>
tfim,late5,1900,0.001,13,14,0.009287117973831851,<raw-result-omitted>
tfim,late5,1900,0.001,14,15,0.010032340145070269,<raw-result-omitted>
tfim,late5,1900,0.001,15,16,0.009981423701618534,<raw-result-omitted>
tfim,late5,1900,0.001,16,17,0.00954239863717603,<raw-result-omitted>
tfim,late5,1900,0.001,17,18,0.00965897021367042,<raw-result-omitted>
tfim,late5,1900,0.001,18,19,0.009327598604307322,<raw-result-omitted>
tfim,late5,1900,0.001,19,20,0.009711129947277373,<raw-result-omitted>
tfim,late5,1900,0.01,0,1,0.009924606814084296,<raw-result-omitted>
tfim,late5,1900,0.01,1,2,0.010085711198243263,<raw-result-omitted>
tfim,late5,1900,0.01,2,3,0.010412992378151494,<raw-result-omitted>
tfim,late5,1900,0.01,3,4,0.010113140798075201,<raw-result-omitted>
tfim,late5,1900,0.01,4,5,0.010211560342967968,<raw-result-omitted>
tfim,late5,1900,0.01,5,6,0.010035727932216732,<raw-result-omitted>
tfim,late5,1900,0.01,6,7,0.010469507375513654,<raw-result-omitted>
tfim,late5,1900,0.01,7,8,0.010280115169392319,<raw-result-omitted>
tfim,late5,1900,0.01,8,9,0.010424249855664825,<raw-result-omitted>
tfim,late5,1900,0.01,9,10,0.010634821565180478,<raw-result-omitted>
tfim,late5,1900,0.01,10,11,0.010174633431130339,<raw-result-omitted>
tfim,late5,1900,0.01,11,12,0.010341999695371291,<raw-result-omitted>
tfim,late5,1900,0.01,12,13,0.01035331815240879,<raw-result-omitted>
tfim,late5,1900,0.01,13,14,0.009748486155704613,<raw-result-omitted>
tfim,late5,1900,0.01,14,15,0.010561295029104682,<raw-result-omitted>
tfim,late5,1900,0.01,15,16,0.010462024721550191,<raw-result-omitted>
tfim,late5,1900,0.01,16,17,0.010108782668850427,<raw-result-omitted>
tfim,late5,1900,0.01,17,18,0.010353340991641594,<raw-result-omitted>
tfim,late5,1900,0.01,18,19,0.009871628427415922,<raw-result-omitted>
tfim,late5,1900,0.01,19,20,0.010281694697561758,<raw-result-omitted>
tfim,late5,1900,0.1,0,1,0.010217042717455441,<raw-result-omitted>
tfim,late5,1900,0.1,1,2,0.010179894687779323,<raw-result-omitted>
tfim,late5,1900,0.1,2,3,0.010448491216922377,<raw-result-omitted>
tfim,late5,1900,0.1,3,4,0.010296263608669323,<raw-result-omitted>
tfim,late5,1900,0.1,4,5,0.010299634257989661,<raw-result-omitted>
tfim,late5,1900,0.1,5,6,0.010318010832238156,<raw-result-omitted>
tfim,late5,1900,0.1,6,7,0.010619191022360936,<raw-result-omitted>
tfim,late5,1900,0.1,7,8,0.010332415981117895,<raw-result-omitted>
tfim,late5,1900,0.1,8,9,0.010524427301641399,<raw-result-omitted>
tfim,late5,1900,0.1,9,10,0.010642841737665571,<raw-result-omitted>
tfim,late5,1900,0.1,10,11,0.010227433840692125,<raw-result-omitted>
tfim,late5,1900,0.1,11,12,0.010433325371658,<raw-result-omitted>
tfim,late5,1900,0.1,12,13,0.010340386020068223,<raw-result-omitted>
tfim,late5,1900,0.1,13,14,0.010057104335341079,<raw-result-omitted>
tfim,late5,1900,0.1,14,15,0.010558444205616937,<raw-result-omitted>
tfim,late5,1900,0.1,15,16,0.01048713155882383,<raw-result-omitted>
tfim,late5,1900,0.1,16,17,0.010369486200436255,<raw-result-omitted>
tfim,late5,1900,0.1,17,18,0.010517961685699788,<raw-result-omitted>
tfim,late5,1900,0.1,18,19,0.010167879341594323,<raw-result-omitted>
tfim,late5,1900,0.1,19,20,0.010358955265993681,<raw-result-omitted>
tfim,late5,2000,1e-08,0,1,0.008084864334661478,<raw-result-omitted>
tfim,late5,2000,1e-08,1,2,0.007799037069278342,<raw-result-omitted>
tfim,late5,2000,1e-08,2,3,0.008201511043438935,<raw-result-omitted>
tfim,late5,2000,1e-08,3,4,0.008265516474076872,<raw-result-omitted>
